	Year	Lag1	Lag2	Volume	Today	Direction			LD1		LD1Lag1	LD1Lag2	Score	-0.001008638		Group Means					?^-1 (mu_up - mu_down)			Lag1_unscaled	Lag2_unscaled	Raw Score	Lag1Scale	Lag2Scale			-8.70246E-05	0.086316562
313	2002	0.663	-2.369	1.2821	-0.761	Down					-0.425658597	1.216550912	0.790892315											-0.036725553	0.104963223	0.06823767	-0.424466956	1.217034651	0.00	0.00		
314	2002	-0.761	0.663	1.1204	2.342	Up					0.488576459	-0.340469926	0.148106533											0.042154066	-0.029375524	0.012778542	0.48937411	-0.339314944	0.00	0.00		
315	2002	2.342	-0.761	1.3413	-0.204	Down					-1.503608498	0.390795797	-1.112812701											-0.129730385	0.033717608	-0.096012778	-1.501952315	0.391635525	0.00	0.00		
316	2002	-0.204	2.342	1.3769	-0.142	Down					0.130971876	-1.202685621	-1.071713745											0.01130017	-0.103766934	-0.092466764	0.131923637	-1.201158931	0.00	0.00		
317	2002	-0.142	-0.204	1.3593	0.062	Up					0.091166698	0.104759977	0.195926675											0.007865805	0.009038623	0.016904428	0.092135613	0.105723017	0.00	0.00		
318	2002	0.062	-0.142	1.185	-1.541	Down					-0.039805178	0.072921161	0.033115983											-0.003434365	0.00629159	0.002857225	-0.038779821	0.073897927	0.00	0.00		
319	2002	-1.541	0.062	1.1818	-0.62	Down					0.989351279	-0.031838817	0.957512462											0.085360599	-0.002747032	0.082613567	0.989933121	-0.030816888	0.00	0.00		
320	2002	-0.62	-1.541	1.3885	-0.71	Down					0.39805178	0.791348651	1.189400431											0.034343655	0.068277048	0.102620702	0.398888443	0.792015698	0.00	0.00		
321	2002	-0.71	-0.62	1.3732	-0.152	Down					0.45583349	0.318388166	0.774221656											0.039329024	0.027470324	0.066799348	0.456645252	0.31925911	0.00	0.00		
322	2002	-0.152	-0.71	1.5174	-1.389	Down					0.097586888	0.364605803	0.462192691											0.008419735	0.031457952	0.039877687	0.098553036	0.365456822	0.00	0.00		
323	2002	-1.389	-0.152	1.3742	-1.01	Down					0.891764391	0.078056454	0.969820845											0.076940865	0.00673466	0.083675525	0.892388288	0.079031006	0.00	0.00		
324	2002	-1.01	-1.389	1.3147	1.077	Up					0.64843919	0.713292198	1.361731388											0.055946921	0.061542388	0.117489309	0.649167948	0.713992895	0.00	0.00		
325	2002	1.077	-1.01	1.6286	0.886	Up					-0.691454463	0.518664593	-0.17278987											-0.059658251	0.044750044	-0.014908207	-0.690148278	0.519449196	0.00	0.00		
326	2002	0.886	1.077	1.4514	-0.175	Down					-0.568828834	-0.553071056	-1.12189989											-0.04907819	-0.047718612	-0.096796802	-0.567575494	-0.55182442	0.00	0.00		
327	2002	-0.175	0.886	1.364	-1.026	Down					0.112353325	-0.45498696	-0.342633635											0.009693773	-0.039255979	-0.029562206	0.113313109	-0.453782609	0.00	0.00		
328	2002	-1.026	-0.175	1.2845	-1.934	Down					0.658711494	0.089867628	0.748579122											0.056833209	0.007753721	0.064586929	0.659435825	0.090837088	0.00	0.00		
329	2002	-1.934	-1.026	1.1226	-0.302	Down					1.241664746	0.526881062	1.768545808											0.107130045	0.045458956	0.152589001	1.242137853	0.527662123	0.00	0.00		
330	2002	-0.302	-1.934	1.3547	3.75	Up					0.193889738	0.993165666	1.187055404											0.016728683	0.085689689	0.102418372	0.194814384	0.993745708	0.00	0.00		
331	2002	3.75	-0.302	1.502	-1.455	Down					-2.40757125	0.155085849	-2.252485401											-0.207723717	0.013380706	-0.194343011	-2.405525504	0.156027193	0.00	0.00		
332	2002	-1.455	3.75	1.153	-1.679	Down					0.934137645	-1.925734875	-0.99159723											0.080596802	-0.166151155	-0.085554352	0.934743281	-1.923896474	0.00	0.00		
333	2002	-1.679	-1.455	1.1719	1.855	Up					1.077949901	0.747185132	1.825135033											0.093004832	0.064466648	0.15747148	1.078493561	0.747871218	0.00	0.00		
334	2002	1.855	-1.679	1.0886	2.114	Up					-1.190945245	0.862215695	-0.32872955											-0.102753999	0.07439141	-0.028362588	-1.189423804	0.86285219	0.00	0.00		
335	2002	2.114	1.855	1.4145	-0.566	Down					-1.357228166	-0.952596852	-2.309825018											-0.117100783	-0.082189438	-0.199290221	-1.355635065	-0.951177977	0.00	0.00		
336	2002	-0.566	2.114	1.4202	0.656	Up					0.363382754	-1.08560094	-0.722218186											0.031352433	-0.093664944	-0.062312511	0.364234357	-1.084124727	0.00	0.00		
337	2002	0.656	-0.566	1.2566	0.761	Up					-0.421164464	0.290657584	-0.13050688											-0.036337802	0.025077748	-0.011260055	-0.41997476	0.291540482	0.00	0.00		
338	2002	0.761	0.656	1.2744	-1.329	Down					-0.488576459	-0.336875221	-0.82545168											-0.042154066	-0.029065375	-0.071219442	-0.487357704	-0.335721788	0.00	0.00		
339	2002	-1.329	0.761	0.9898	-1.099	Down					0.853243251	-0.390795797	0.462447454											0.073617285	-0.033717608	0.039899678	0.853883749	-0.389619119	0.00	0.00		
340	2002	-1.099	-1.329	1.2005	0.569	Up					0.705578881	0.68248044	1.388059321											0.060876897	0.058883969	0.119760866	0.706283015	0.683194421	0.00	0.00		
341	2002	0.569	-1.099	1.1363	1.018	Up					-0.365308811	0.564368701	0.19905989											-0.031518612	0.048693365	0.017174753	-0.364143178	0.5651336	0.00	0.00		
342	2002	1.018	0.569	1.1929	-1.209	Down					-0.653575342	-0.292198172	-0.945773514											-0.056390065	-0.025210669	-0.081600734	-0.652285481	-0.291064	0.00	0.00		
343	2002	-1.209	1.018	0.8854	-0.855	Down					0.776200971	-0.522772827	0.253428144											0.066970126	-0.0451045	0.021865626	0.77687467	-0.521539253	0.00	0.00		
344	2002	-0.855	-1.209	0.9965	-0.641	Down					0.548926245	0.620856924	1.169783169											0.047361007	0.053567132	0.10092814	0.549697888	0.621597471	0.00	0.00		
345	2002	-0.641	-0.855	1.0818	-0.281	Down					0.411534179	0.439067552	0.850601731											0.035506907	0.037882463	0.073389371	0.412365031	0.439886469	0.00	0.00		
346	2002	-0.281	-0.641	1.2866	0.233	Up					0.180407339	0.329172281	0.50957962											0.015565431	0.028400771	0.043966201	0.181337795	0.330038576	0.00	0.00		
347	2002	0.233	-0.281	1.2773	-2.48	Down					-0.149590427	0.144301733	-0.005288694											-0.012906567	0.01245026	-0.000456307	-0.148517758	0.145247727	0.00	0.00		
348	2002	-2.48	0.233	1.3243	0.001	Up					1.59220712	-0.119652327	1.472554793											0.137374618	-0.010323525	0.127051093	1.592529161	-0.118592541	0.00	0.00		
349	2002	0.001	-2.48	1.4666	0.885	Up					-0.000642019	1.273552664	1.272910645											-5.5393E-05	0.109881297	0.109825904	0.000366461	1.274011829	0.00	0.00		
350	2002	0.885	0.001	1.3001	-1.976	Down					-0.568186815	-0.000513529	-0.568700344											-0.049022797	-4.4307E-05	-0.049067104	-0.566933752	0.000494895	0.00	0.00		
351	2002	-1.976	0.885	1.6015	-0.157	Down					1.268629544	-0.454473431	0.814156114											0.109456551	-0.039211672	0.070244878	1.269091031	-0.453269301	0.00	0.00		
352	2002	-0.157	-1.976	1.3413	0.312	Up					0.100796983	1.014733897	1.11553088											0.0086967	0.087550582	0.096247281	0.101761748	1.015304641	0.00	0.00		
353	2002	0.312	-0.157	1.2262	-1.663	Down					-0.200309928	0.0806241	-0.119685828											-0.017282613	0.006956195	-0.010326418	-0.199215401	0.081597546	0.00	0.00		
354	2002	-1.663	0.312	1.2124	0.657	Up					1.067677597	-0.160221142	0.907456455											0.092118544	-0.013823776	0.078294768	1.068225684	-0.159143866	0.00	0.00		
355	2002	0.657	-1.663	1.79572	-1.049	Down					-0.421806483	0.853999226	0.432192743											-0.036393195	0.073682499	0.037289304	-0.420616502	0.854639264	0.00	0.00		
356	2002	-1.049	0.657	1.4055	-0.227	Down					0.673477931	-0.33738875	0.336089181											0.058107248	-0.029109682	0.028997565	0.674195899	-0.336235096	0.00	0.00		
357	2002	-0.227	-1.049	1.549	2.869	Up					0.145738313	0.538692236	0.684430549											0.012574209	0.046478016	0.059052225	0.14668371	0.539468205	0.00	0.00		
358	2002	2.869	-0.227	1.2366	0.094	Up					-1.841952511	0.116571151	-1.72538136											-0.158922492	0.010057683	-0.148864808	-1.840150518	0.117529099	0.00	0.00		
359	2002	0.094	2.869	1.1931	-1.654	Down					-0.060349786	-1.473315562	-1.533665348											-0.005206941	-0.12711671	-0.132323651	-0.059315575	-1.471672202	0.00	0.00		
360	2002	-1.654	0.094	1.3361	-1.343	Down					1.061899426	-0.048271754	1.013627672											0.091620007	-0.004164856	0.087455152	1.062450003	-0.047242741	0.00	0.00		
361	2002	-1.343	-1.654	1.3897	-1.704	Down					0.862231517	0.849377462	1.711608979											0.074392787	0.073283736	0.147676523	0.862868141	0.850019493	0.00	0.00		
362	2002	-1.704	-1.343	1.4972	0.362	Up					1.094000376	0.68966985	1.783670226											0.094389657	0.059504267	0.153893924	1.094537119	0.690380731	0.00	0.00		
363	2002	0.362	-1.704	1.5526	-1.67	Down					-0.232410878	0.875053927	0.642643049											-0.020052263	0.075499085	0.055446822	-0.231302517	0.875684888	0.00	0.00		
364	2002	-1.67	0.362	1.5137	-0.267	Down					1.07217173	-0.185897607	0.886274123											0.092506295	-0.016039125	0.07646717	1.07271788	-0.184809262	0.00	0.00		
365	2002	-0.267	-1.67	2.01429	1.758	Up					0.171419073	0.857593931	1.029013004											0.014789929	0.073992648	0.088782576	0.172353403	0.858232419	0.00	0.00		
366	2002	1.758	-0.267	1.9086	-0.083	Down					-1.128669402	0.137112323	-0.991557079											-0.097380878	0.011829962	-0.085550916	-1.127174799	0.138061416	0.00	0.00		
367	2002	-0.083	1.758	2.117	-2.139	Down					0.053287577	-0.902784509	-0.849496932											0.004597618	-0.077891661	-0.073294043	0.054272816	-0.901387109	0.00	0.00		
368	2002	-2.139	-0.083	1.4255	-2.123	Down					1.373278641	0.042622932	1.415901573											0.118485608	0.003677479	0.122163087	1.373695029	0.04361276	0.00	0.00		
369	2002	-2.123	-2.139	1.823	0.622	Up					1.363006337	1.098439173	2.46144551											0.11759932	0.094772619	0.212371939	1.363427152	1.098973831	0.00	0.00		
370	2002	0.622	-2.123	1.5278	3.673	Up					-0.399335818	1.090222704	0.690886886											-0.03445444	0.094063707	0.059609267	-0.398155521	1.090760904	0.00	0.00		
371	2002	3.673	0.622	0.6994	-1.218	Down					-2.358135787	-0.319415225	-2.677551012											-0.203458457	-0.027558938	-0.231017395	-2.356111345	-0.318269319	0.00	0.00		
372	2002	-1.218	3.673	1.1844	-2.472	Down					0.781979142	-1.886193119	-1.104213977											0.067468663	-0.162739518	-0.095270854	0.782650351	-1.884371765	0.00	0.00		
373	2002	-2.472	-1.218	1.3489	-3.396	Down					1.587070968	0.625478687	2.212549655											0.136931474	0.053965895	0.190897369	1.587395223	0.626217242	0.00	0.00		
374	2002	-3.396	-2.472	1.8169	0.75	Up					2.180296524	1.26944443	3.449740954											0.188114598	0.109526841	0.297641439	2.180365128	1.269905366	0.00	0.00		
375	2002	0.75	-3.396	2.08048	-0.645	Down					-0.48151425	1.743945503	1.262431253											-0.041544743	0.150466486	0.108921742	-0.480298538	1.744201878	0.00	0.00		
376	2002	-0.645	0.75	1.6074	-0.376	Down					0.414102255	-0.385146975	0.02895528											0.035728479	-0.033230231	0.002498248	0.414932001	-0.383972732	0.00	0.00		
377	2002	-0.376	-0.645	2.5748	-1.851	Down					0.241399144	0.331226399	0.572625543											0.020827765	0.028577999	0.049405763	0.242303316	0.332091807	0.00	0.00		
378	2002	-1.851	-0.376	1.8437	0.566	Up					1.188377169	0.193087017	1.381464186											0.102532427	0.016659422	0.119191849	1.188873241	0.194011979	0.00	0.00		
379	2002	0.566	-1.851	2.5665	-2.702	Down					-0.363382754	0.950542734	0.58715998											-0.031352433	0.08201221	0.050659777	-0.362217951	0.951141152	0.00	0.00		
380	2002	-2.702	0.566	1.7363	-3.835	Down					1.734735338	-0.290657584	1.444077754											0.149671862	-0.025077748	0.124594114	1.734995957	-0.289524076	0.00	0.00		
381	2002	-3.835	-2.702	2.6541	-3.291	Down					2.462142865	1.387556169	3.849699034											0.212432121	0.119717445	0.332149566	2.462090007	1.387966186	0.00	0.00		
382	2002	-3.291	-3.835	2.24806	-2.702	Down					2.112884529	1.969384866	4.082269395											0.182298334	0.169917247	0.352215581	2.112982184	1.969544053	0.00	0.00		
383	2002	-2.702	-3.291	2.44102	5.733	Up					1.734735338	1.690024926	3.424760264											0.149671862	0.145814253	0.295486115	1.734995957	1.690304548	0.00	0.00		
384	2002	5.733	-2.702	2.77556	-0.563	Down					-3.680694927	1.387556169	-2.293138758											-0.317568018	0.119717445	-0.197850573	-3.678100528	1.387966186	0.00	0.00		
385	2002	-0.563	5.733	2.4247	1.688	Up					0.361456697	-2.944063477	-2.58260678											0.031186254	-0.254011885	-0.222825631	0.36230913	-2.941786067	0.00	0.00		
386	2002	1.688	-0.563	1.7961	5.408	Up					-1.083728072	0.289116996	-0.794611076											-0.093503369	0.024944827	-0.068558542	-1.082252836	0.290000559	0.00	0.00		
387	2002	5.408	1.688	1.77865	0.425	Up					-3.472038752	-0.866837458	-4.33887621											-0.299565296	-0.074790173	-0.374355469	-3.469534273	-0.865455556	0.00	0.00		
388	2002	0.425	5.408	1.82609	0.979	Up					-0.272858075	-2.777166454	-3.050024529											-0.023542021	-0.239612118	-0.26315414	-0.271732284	-2.774960995	0.00	0.00		
389	2002	0.979	0.425	2.04936	-2.957	Down					-0.628536601	-0.218249953	-0.846786554											-0.054229738	-0.018830464	-0.073060203	-0.62725753	-0.21714766	0.00	0.00		
390	2002	-2.957	0.979	1.6722	-2.308	Down					1.898450183	-0.502745185	1.395704998											0.163797075	-0.043376528	0.120420547	1.898640249	-0.501520245	0.00	0.00		
391	2002	-2.308	-2.957	1.5381	-3.43	Down					1.481779852	1.51850614	3.000285992											0.127847024	0.131015724	0.258862747	1.482149482	1.518859704	0.00	0.00		
392	2002	-3.43	-2.308	1.4255	2.992	Up					2.20212517	1.185225624	3.387350794											0.18999796	0.102260497	0.292258457	2.202184367	1.185722868	0.00	0.00		
393	2002	2.992	-3.43	1.5141	2.001	Up					-1.920920848	1.761405499	-0.159515349											-0.16573583	0.151972923	-0.013762907	-1.919084824	1.761654348	0.00	0.00		
394	2002	2.001	2.992	1.4904	3.272	Up					-1.284680019	-1.536479666	-2.821159685											-0.110841375	-0.132566468	-0.243407843	-1.283118183	-1.534809075	0.00	0.00		
395	2002	3.272	2.001	1.6467	0.351	Up					-2.100686168	-1.027572129	-3.128258297											-0.181245867	-0.088658256	-0.269904123	-2.098772674	-1.026120933	0.00	0.00		
396	2002	0.351	3.272	1.2949	-0.533	Down					-0.225348669	-1.68026787	-1.905616539											-0.01944294	-0.144972421	-0.164415361	-0.224243352	-1.678535291	0.00	0.00		
397	2002	-0.533	0.351	1.0365	-2.168	Down					0.342196127	-0.180248784	0.161947343											0.029524464	-0.015551748	0.013972716	0.343056861	-0.179162875	0.00	0.00		
398	2002	-2.168	-0.533	1.2977	4.005	Up					1.391897192	0.273711117	1.665608309											0.120092005	0.023615617	0.143707622	1.392305557	0.274601321	0.00	0.00		
399	2002	4.005	-2.168	1.5338	1.156	Up					-2.571286095	1.113331522	-1.457954573											-0.22184893	0.096057521	-0.125791409	-2.569169796	1.11385976	0.00	0.00		
400	2002	1.156	4.005	1.5051	-0.159	Down					-0.742173964	-2.056684847	-2.798858811											-0.064034298	-0.177449433	-0.241483731	-0.740845921	-2.054789992	0.00	0.00		
401	2002	-0.159	1.156	1.2653	2.361	Up					0.102081021	-0.593639871	-0.49155885											0.008807486	-0.051218863	-0.042411377	0.103045232	-0.592375745	0.00	0.00		
402	2002	2.361	-0.159	1.2998	-1.396	Down					-1.515806859	0.081651159	-1.4341557											-0.130782852	0.007044809	-0.123738043	-1.514145419	0.082624161	0.00	0.00		
403	2002	-1.396	2.361	1.3085	1.273	Up					0.896258524	-1.212442677	-0.316184153											0.077328616	-0.104608767	-0.027280151	0.896880484	-1.210911782	0.00	0.00		
404	2002	1.273	-1.396	1.3531	1.405	Up					-0.817290187	0.716886903	-0.100403284											-0.070515278	0.061852536	-0.008662741	-0.815929773	0.717586051	0.00	0.00		
405	2002	1.405	1.273	1.373	-2.269	Down					-0.902036695	-0.653722799	-1.555759494											-0.077827153	-0.056402779	-0.134229931	-0.900639759	-0.652432771	0.00	0.00		
406	2002	-2.269	1.405	1.0715	0.754	Up					1.456741111	-0.721508667	0.735232445											0.125686697	-0.062251299	0.063435398	1.457121531	-0.720189416	0.00	0.00		
407	2002	0.754	-2.269	1.0169	-1.385	Down					-0.484082326	1.165197982	0.681115656											-0.041766315	0.100532525	0.05876621	-0.482865508	1.16570386	0.00	0.00		
408	2002	-1.385	0.754	1.3077	-1.813	Down					0.889196315	-0.387201092	0.501995223											0.076719293	-0.033407459	0.043311834	0.889821319	-0.386025964	0.00	0.00		
409	2002	-1.813	-1.385	1.1466	-0.008	Down					1.163980447	0.711238081	1.875218528											0.100427493	0.06136516	0.161792653	1.164487033	0.711939664	0.00	0.00		
410	2002	-0.008	-1.813	1.2711	-0.188	Down					0.005136152	0.931028621	0.936164773											0.000443144	0.080328545	0.080771689	0.006142142	0.931635451	0.00	0.00		
411	2002	-0.188	-0.008	0.9299	-4.154	Down					0.120699572	0.004108234	0.124807806											0.010413882	0.000354456	0.010768338	0.12165576	0.005114666	0.00	0.00		
412	2002	-4.154	-0.188	1.2898	1.752	Up					2.666946926	0.096543508	2.763490434											0.230102485	0.008329711	0.238432196	2.666805808	0.097510091	0.00	0.00		
413	2002	1.752	-4.154	1.3721	-1.595	Down					-1.124817288	2.133200712	1.008383424											-0.09704852	0.184051172	0.087002652	-1.123324345	2.133289277	0.00	0.00		
414	2002	-1.595	1.752	1.4013	1.68	Up					1.024020305	-0.899703334	0.124316971											0.088351821	-0.077625819	0.010726001	1.024587206	-0.898307262	0.00	0.00		
415	2002	1.68	-1.595	1.1845	1.011	Up					-1.07859192	0.819079234	-0.259512687											-0.093060225	0.070669624	-0.022390601	-1.077118898	0.819734326	0.00	0.00		
416	2002	1.011	1.68	1.1306	0.733	Up					-0.649081209	-0.862729224	-1.511810433											-0.056002314	-0.074435717	-0.130438031	-0.647793284	-0.861349092	0.00	0.00		
417	2002	0.733	1.011	1.1864	-0.014	Down					-0.470599927	-0.519178122	-0.989778049											-0.040603063	-0.044794351	-0.085397414	-0.469388919	-0.517946098	0.00	0.00		
418	2002	-0.014	0.733	0.8466	-2.478	Down					0.008988266	-0.376416977	-0.367428711											0.000775502	-0.032477012	-0.03170151	0.009992596	-0.375246498	0.00	0.00		
419	2002	-2.478	-0.014	1.1916	0.327	Up					1.590923082	0.00718941	1.598112492											0.137263832	0.000620298	0.13788413	1.591245677	0.008194514	0.00	0.00		
420	2002	0.327	-2.478	1.271	0.145	Up					-0.209940213	1.272525605	1.062585392											-0.018113508	0.109792683	0.091679175	-0.208841536	1.272985214	0.00	0.00		
421	2002	0.145	0.327	1.0014	-1.973	Down					-0.093092755	-0.167924081	-0.261016836											-0.008031984	-0.014488381	-0.022520364	-0.092044434	-0.166843485	0.00	0.00		
422	2002	-1.973	0.145	1.4486	-0.465	Down					1.266703487	-0.074461749	1.192241739											0.109290372	-0.006424511	0.10286586	1.267165804	-0.073421444	0.00	0.00		
423	2002	-0.465	-1.973	1.501	-3.006	Down					0.298538835	1.013193309	1.311732144											0.025757741	0.087417661	0.113175402	0.299418383	1.013764717	0.00	0.00		
424	2002	-3.006	-0.465	1.524	0.245	Up					1.929909114	0.238791125	2.168700239											0.166511331	0.020602743	0.187114075	1.930085622	0.239696383	0.00	0.00		
425	2002	0.245	-3.006	1.7928	-1.383	Down					-0.157294655	1.543669076	1.386374421											-0.013571283	0.133186766	0.119615483	-0.156218666	1.544011792	0.00	0.00		
426	2002	-1.383	0.245	1.3811	-1.728	Down					0.887912277	-0.125814679	0.762097599											0.076608507	-0.010855209	0.065753298	0.888537834	-0.124752236	0.00	0.00		
427	2002	-1.728	-1.383	1.67024	2.486	Up					1.109408832	0.710211022	1.819619854											0.095719089	0.061276546	0.156995635	1.109938935	0.710913048	0.00	0.00		
428	2002	2.486	-1.728	1.6515	1.821	Up					-1.596059234	0.88737863	-0.708680604											-0.137706976	0.076562452	-0.061144524	-1.594363209	0.888004278	0.00	0.00		
429	2002	1.821	2.486	1.65	-3.226	Down					-1.169116599	-1.27663384	-2.445750439											-0.100870637	-0.110147139	-0.211017776	-1.167604565	-1.275075271	0.00	0.00		
430	2002	-3.226	1.821	1.5073	-1.461	Down					2.071153294	-0.935136855	1.136016439											0.178697789	-0.080683001	0.098014789	2.071268933	-0.933725508	0.00	0.00		
431	2002	-1.461	-3.226	1.72187	4.002	Up					0.937989759	1.656645522	2.594635281											0.08092916	0.1429343	0.22386346	0.938593735	1.656939533	0.00	0.00		
432	2002	4.002	-1.461	1.7809	-2.359	Down					-2.569360038	0.750266307	-1.819093731											-0.221682751	0.06473249	-0.156950261	-2.567244569	0.750951065	0.00	0.00		
433	2002	-2.359	4.002	1.6689	-1.082	Down					1.514522821	-2.055144259	-0.540621438											0.130672066	-0.177316512	-0.046644446	1.51487834	-2.053250068	0.00	0.00		
434	2002	-1.082	-2.359	1.6745	-2.243	Down					0.694664558	1.211415619	1.906080177											0.059935216	0.104520153	0.164455369	0.695373395	1.211901572	0.00	0.00		
435	2002	-2.243	-1.082	1.83593	-1.911	Down					1.440048617	0.555638703	1.99568732											0.124246479	0.047940146	0.172186626	1.440436231	0.556407366	0.00	0.00		
436	2002	-1.911	-2.243	1.5765	1.69	Up					1.226898309	1.15184622	2.378744529											0.105856006	0.099380544	0.20523655	1.22737778	1.152357854	0.00	0.00		
437	2002	1.69	-1.911	1.93843	-2.729	Down					-1.08501211	0.981354492	-0.103657618											-0.093614155	0.084670628	-0.008943527	-1.083536321	0.981939626	0.00	0.00		
438	2002	-2.729	1.69	1.88503	3.497	Up					1.752069851	-0.867864517	0.884205334											0.151167473	-0.074878787	0.076288686	1.752322999	-0.866482171	0.00	0.00		
439	2002	3.497	-2.729	2.09023	3.906	Up					-2.245140443	1.40142146	-0.843718983											-0.19370929	0.120913734	-0.072795556	-2.243164696	1.4018255	0.00	0.00		
440	2002	3.906	3.497	1.85413	0.733	Up					-2.507726214	-1.795811962	-4.303538176											-0.216365023	-0.15494149	-0.371306513	-2.505637306	-1.794029572	0.00	0.00		
441	2002	0.733	3.906	1.2003	4.734	Up					-0.470599927	-2.005845446	-2.476445373											-0.040603063	-0.173063043	-0.213666105	-0.469388919	-2.003972508	0.00	0.00		
442	2002	4.734	0.733	1.956	-2.411	Down					-3.039317946	-0.376416977	-3.415734923											-0.26223042	-0.032477012	-0.294707432	-3.036999948	-0.375246498	0.00	0.00		
443	2002	-2.411	4.734	1.585	2.23	Up					1.547907809	-2.431047706	-0.883139897											0.133552502	-0.209749218	-0.076196716	1.548248941	-2.428991461	0.00	0.00		
444	2002	2.23	-2.411	1.78039	0.59	Up					-1.43170237	1.238119142	-0.193583228											-0.12352637	0.106824116	-0.016702255	-1.430077175	1.238593583	0.00	0.00		
445	2002	0.59	2.23	1.4231	1.733	Up					-0.37879121	-1.145170339	-1.523961549											-0.032681865	-0.098804553	-0.131486418	-0.377619767	-1.143668445	0.00	0.00		
446	2002	1.733	0.59	1.447	-1.063	Down					-1.112618927	-0.302982287	-1.415601214											-0.095996054	-0.026141115	-0.122137169	-1.111131241	-0.301843466	0.00	0.00		
447	2002	-1.063	1.733	1.5492	0.672	Up					0.682466197	-0.889946277	-0.20748008											0.05888275	-0.076783987	-0.017901237	0.683180291	-0.888554412	0.00	0.00		
448	2002	0.672	-1.063	1.5939	-1.522	Down					-0.431436768	0.545881646	0.114444878											-0.03722409	0.047098314	0.009874224	-0.430242637	0.546654515	0.00	0.00		
449	2002	-1.522	0.672	1.70057	1.717	Up					0.977152918	-0.34509169	0.632061228											0.084308133	-0.029774287	0.054533846	0.977740017	-0.343934715	0.00	0.00		
450	2002	1.717	-1.522	1.3404	-0.827	Down					-1.102346623	0.781591595	-0.320755028											-0.095109766	0.067435215	-0.027674551	-1.100863364	0.782262848	0.00	0.00		
451	2002	-0.827	1.717	1.3826	-0.908	Down					0.530949713	-0.881729808	-0.350780095											0.045810004	-0.076075075	-0.030265072	0.531729103	-0.880341485	0.00	0.00		
452	2002	-0.908	-0.827	1.5297	0.97	Up					0.582953252	0.424688731	1.007641983											0.050296836	0.036641868	0.086938704	0.583710231	0.425513848	0.00	0.00		
453	2002	0.97	-0.908	1.4223	-0.556	Down					-0.62275843	0.466284604	-0.156473826											-0.053731201	0.040230733	-0.013500469	-0.621481849	0.467091789	0.00	0.00		
454	2002	-0.556	0.97	1.6413	1.716	Up					0.356962564	-0.498123421	-0.141160857											0.030798503	-0.042977765	-0.012179262	0.357816934	-0.496900473	0.00	0.00		
455	2002	1.716	-0.556	1.4504	0.82	Up					-1.101704604	0.285522291	-0.816182313											-0.095054373	0.024634678	-0.070419695	-1.100221621	0.286407403	0.00	0.00		
456	2002	0.82	1.716	1.6459	0.775	Up					-0.52645558	-0.881216279	-1.407671859											-0.045422253	-0.076030768	-0.121453021	-0.525220501	-0.879828177	0.00	0.00		
457	2002	0.775	0.82	1.3541	0.914	Up					-0.497564725	-0.421094026	-0.918658751											-0.042929568	-0.036331719	-0.079261287	-0.496342096	-0.419904286	0.00	0.00		
458	2002	0.914	0.775	1.674	-2.285	Down					-0.586805366	-0.397985208	-0.984790574											-0.050629194	-0.034337905	-0.084967099	-0.585544279	-0.39680543	0.00	0.00		
459	2002	-2.285	0.914	1.4669	-0.876	Down					1.467013415	-0.46936578	0.997647635											0.126572985	-0.040496575	0.08607641	1.467389408	-0.46815523	0.00	0.00		
460	2002	-0.876	-2.285	1.4465	-2.073	Down					0.562408644	1.173414451	1.735823095											0.04852426	0.101241437	0.149765697	0.563174477	1.173916786	0.00	0.00		
461	2002	-2.073	-0.876	1.113	0.772	Up					1.330905387	0.449851667	1.780757054											0.114829671	0.03881291	0.15364258	1.331340036	0.450665936	0.00	0.00		
462	2002	0.772	-2.073	1.3771	-0.048	Down					-0.495638668	1.064546239	0.568907571											-0.042763389	0.091848358	0.049084969	-0.494416869	1.065095508	0.00	0.00		
463	2002	-0.048	0.772	1.4634	2.463	Up					0.030816912	-0.39644462	-0.365627708											0.002658864	-0.034204984	-0.031546121	0.031811834	-0.395265506	0.00	0.00		
464	2002	2.463	-0.048	1.519	0.615	Up					-1.581292797	0.024649406	-1.556643391											-0.136432937	0.002126735	-0.134306202	-1.579603136	0.025646983	0.00	0.00		
465	2002	0.615	2.463	1.4001	-1.041	Down					-0.394841685	-1.264822666	-1.659664351											-0.03406669	-0.109128078	-0.143194768	-0.393663325	-1.263269189	0.00	0.00		
466	2002	-1.041	0.615	1.2826	-0.402	Down					0.668341779	-0.31582052	0.35252126											0.057664104	-0.027248789	0.030415314	0.66906196	-0.314676164	0.00	0.00		
467	2002	-0.402	-1.041	1.3374	1.941	Up					0.258091638	0.534584001	0.792675639											0.022267982	0.046123561	0.068391543	0.258988616	0.535361741	0.00	0.00		
468	2002	1.941	-0.402	1.5173	2.145	Up					-1.246158879	0.206438779	-1.0397201											-0.107517796	0.017811404	-0.089706392	-1.244613644	0.207357984	0.00	0.00		
469	2002	2.145	1.941	2.4151	-0.344	Down					-1.377130755	-0.996760371	-2.373891126											-0.118817966	-0.085999838	-0.204817804	-1.375529077	-0.995322458	0.00	0.00		
470	2002	-0.344	2.145	1.6268	0.249	Up					0.220854536	-1.101520349	-0.880665813											0.019055189	-0.09503846	-0.075983271	0.221767562	-1.100037272	0.00	0.00		
471	2002	0.249	-0.344	1.574	-2.097	Down					-0.159862731	0.176654079	0.016791348											-0.013792855	0.015241599	0.001448744	-0.158785635	0.177586125	0.00	0.00		
